order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
46193,77482,2281,1,475.19,0.026,475.19
46194,100147,4620,4,57.51,0.067,230.04
46195,51862,2879,4,7.04,0.231,28.16
46196,11238,7229,3,265.61,0.184,796.83
46197,22842,3083,3,253.01,0.24,759.03
46198,37781,7777,2,275.33,0.238,550.66
46199,10078,6521,3,370.74,0.066,1112.22
46200,99794,6689,3,271.05,0.204,813.15
46201,75200,2701,3,69.9,0.115,209.7
46202,118707,7033,1,284.95,0.122,284.95
46203,24950,7361,3,38.21,0.044,114.63
46204,48456,2542,4,191.3,0.237,765.2
46205,91155,3309,2,402.28,0.089,804.56
46206,57374,4491,4,154.49,0.178,617.96
46207,3642,7890,4,134.55,0.008,538.2
46208,56507,2842,2,395.05,0.132,790.1
46209,104413,3972,5,141.44,0.044,707.2
46210,35027,7809,3,15.03,0.104,45.09
46211,38067,1997,4,175.5,0.083,702.0
46212,110998,2351,5,68.46,0.243,342.3
46213,32279,1337,3,35.63,0.228,106.89
46214,45043,3495,4,182.97,0.193,731.88
46215,27725,411,5,467.14,0.055,2335.7
46216,107055,7485,4,73.85,0.102,295.4
46217,59184,6773,4,255.28,0.127,1021.12
46218,111955,1606,2,100.99,0.178,201.98
46219,45803,3898,1,362.0,0.24,362.0
46220,96886,3901,4,161.47,0.124,645.88
46221,90218,379,1,405.85,0.103,405.85
46222,4940,2695,1,151.03,0.204,151.03
46223,89173,3392,3,195.87,0.226,587.61
46224,67952,2203,1,418.29,0.015,418.29
46225,100410,4414,5,182.91,0.159,914.55
46226,97693,34,1,409.91,0.105,409.91
46227,22050,4958,5,126.93,0.127,634.65
46228,112462,7981,2,416.42,0.132,832.84
46229,10966,3172,5,31.51,0.153,157.55
46230,86758,3252,3,368.84,0.086,1106.52
46231,46760,269,4,218.04,0.081,872.16
46232,101200,2438,4,309.28,0.149,1237.12
46233,18837,7330,2,41.21,0.199,82.42
46234,91120,957,2,34.71,0.206,69.42
46235,20216,5994,3,378.92,0.093,1136.76
46236,33132,4856,1,39.18,0.024,39.18
46237,76033,6982,2,122.22,0.024,244.44
46238,3786,517,5,123.17,0.058,615.85
46239,101162,876,1,391.61,0.2,391.61
46240,74322,4968,3,15.97,0.225,47.91
46241,116359,3892,1,82.16,0.233,82.16
46242,42309,2206,5,310.72,0.066,1553.6
46243,109533,6015,1,23.76,0.193,23.76
46244,7841,2213,1,158.76,0.046,158.76
46245,100056,4507,1,295.03,0.161,295.03
46246,83407,1346,5,301.79,0.014,1508.95
46247,66548,1127,5,361.93,0.063,1809.65
46248,49609,3250,5,282.94,0.203,1414.7
46249,81502,3982,2,453.06,0.042,906.12
46250,32718,5549,2,246.48,0.045,492.96
46251,47452,5990,4,112.0,0.022,448.0
46252,89397,4565,4,24.42,0.04,97.68
46253,36189,6169,1,11.22,0.102,11.22
46254,33327,6256,1,204.45,0.048,204.45
46255,52722,510,2,224.95,0.017,449.9
46256,93359,5229,5,384.27,0.14,1921.35
46257,110229,6775,3,181.28,0.136,543.84
46258,95273,6048,3,442.47,0.001,1327.41
46259,27848,4160,3,244.71,0.017,734.13
46260,7531,5187,3,328.39,0.089,985.17
46261,46069,2963,4,316.62,0.182,1266.48
46262,11028,1383,3,111.81,0.169,335.43
46263,43100,1700,5,346.59,0.249,1732.95
46264,12862,7855,1,273.98,0.024,273.98
46265,50941,7595,2,153.48,0.188,306.96
46266,77820,6043,2,158.9,0.106,317.8
46267,4017,367,3,323.14,0.131,969.42
46268,54693,1344,2,69.91,0.181,139.82
46269,106143,636,2,237.85,0.208,475.7
46270,1785,1532,5,86.45,0.074,432.25
46271,19486,3228,5,79.68,0.167,398.4
46272,22752,2129,3,60.0,0.221,180.0
46273,55734,486,5,255.18,0.176,1275.9
46274,18351,6673,5,351.62,0.126,1758.1
46275,50167,5518,1,156.91,0.077,156.91
46276,85981,6601,4,267.93,0.232,1071.72
46277,54278,3652,4,45.04,0.206,180.16
46278,76251,6970,4,300.66,0.187,1202.64
46279,24788,673,3,306.86,0.235,920.58
46280,102206,264,2,315.57,0.044,631.14
46281,87403,1793,1,337.08,0.026,337.08
46282,103384,5973,3,348.33,0.207,1044.99
46283,23230,6082,1,69.52,0.07,69.52
46284,116276,5989,4,26.53,0.005,106.12
46285,26245,3436,2,165.02,0.062,330.04
46286,30874,4054,1,163.01,0.074,163.01
46287,33490,1938,2,162.52,0.052,325.04
46288,17953,6621,3,209.69,0.198,629.07
46289,33337,5532,1,431.84,0.051,431.84
46290,97304,174,2,154.19,0.092,308.38
46291,108261,5782,2,129.97,0.043,259.94
46292,53911,4717,1,205.35,0.065,205.35
46293,4702,1817,2,67.99,0.092,135.98
46294,51819,783,2,423.76,0.058,847.52
46295,98921,4028,4,21.32,0.231,85.28
46296,75093,6239,1,202.55,0.001,202.55
46297,34163,2560,2,377.44,0.081,754.88
46298,26982,735,5,168.74,0.008,843.7
46299,19626,3176,1,148.28,0.207,148.28
46300,44508,2444,4,5.29,0.026,21.16
46301,26210,369,2,411.26,0.046,822.52
46302,92603,2079,5,71.96,0.233,359.8
46303,52630,1173,5,155.65,0.202,778.25
46304,113148,4998,2,189.22,0.106,378.44
46305,78046,343,4,22.68,0.249,90.72
46306,21623,4361,5,422.04,0.037,2110.2
46307,118188,6741,1,146.09,0.16,146.09
46308,108736,3680,2,9.56,0.227,19.12
46309,307,1653,1,286.9,0.198,286.9
46310,56607,1594,2,313.81,0.064,627.62
46311,28659,3086,2,344.03,0.134,688.06
46312,110966,161,3,418.35,0.122,1255.05
46313,36498,1393,5,211.05,0.011,1055.25
46314,96293,1838,1,317.84,0.11,317.84
46315,53988,7645,2,370.67,0.121,741.34
46316,31575,664,1,235.78,0.197,235.78
46317,108224,6672,3,375.64,0.177,1126.92
46318,105424,3861,5,164.54,0.206,822.7
46319,60216,1613,2,325.26,0.21,650.52
46320,9799,3789,5,87.69,0.223,438.45
46321,65319,327,5,66.38,0.177,331.9
46322,39129,3307,1,45.2,0.203,45.2
46323,78929,4135,5,250.91,0.144,1254.55
46324,34942,1,1,333.43,0.089,333.43
46325,116026,2562,2,203.41,0.062,406.82
46326,46818,2114,5,23.21,0.154,116.05
46327,614,6217,2,250.74,0.098,501.48
46328,67926,5834,5,286.09,0.031,1430.45
46329,79800,335,2,295.07,0.118,590.14
46330,18123,337,3,170.63,0.086,511.89
46331,69902,3267,4,414.04,0.16,1656.16
46332,111713,5598,3,53.84,0.246,161.52
46333,15217,5009,4,347.07,0.236,1388.28
46334,52030,3676,5,319.35,0.036,1596.75
46335,110210,1669,5,304.66,0.205,1523.3
46336,60978,6992,2,139.09,0.082,278.18
46337,103463,7493,3,63.26,0.058,189.78
46338,59763,6188,5,92.72,0.215,463.6
46339,54194,2050,5,287.79,0.206,1438.95
46340,7447,3141,1,22.14,0.138,22.14
46341,61063,142,2,54.27,0.121,108.54
46342,37016,5184,1,309.12,0.117,309.12
46343,9290,3927,3,364.03,0.216,1092.09
46344,79369,6125,3,4.9,0.153,14.7
46345,4928,7922,3,75.03,0.191,225.09
46346,10021,2429,1,369.19,0.233,369.19
46347,306,1587,4,64.11,0.076,256.44
46348,55157,1877,2,443.65,0.034,887.3
46349,116402,1370,3,185.75,0.024,557.25
46350,97923,1763,4,105.38,0.053,421.52
46351,74038,2254,2,266.28,0.11,532.56
46352,70709,7118,1,283.75,0.103,283.75
46353,107017,795,2,322.73,0.161,645.46
46354,79552,1989,5,383.67,0.094,1918.35
46355,48124,7382,5,317.91,0.192,1589.55
46356,81596,3547,1,276.9,0.147,276.9
46357,61199,1314,2,373.54,0.128,747.08
46358,85006,4488,3,302.17,0.118,906.51
46359,82240,2760,2,103.39,0.142,206.78
46360,7218,2006,1,219.12,0.048,219.12
46361,92801,7982,5,174.35,0.129,871.75
46362,110429,342,4,330.23,0.151,1320.92
46363,104044,4932,1,36.52,0.098,36.52
46364,116789,3290,5,98.74,0.15,493.7
46365,40114,7891,1,152.67,0.14,152.67
46366,38763,1401,2,21.01,0.105,42.02
46367,101495,1542,4,282.2,0.138,1128.8
46368,21278,5118,2,59.16,0.223,118.32
46369,35054,6894,2,201.79,0.219,403.58
46370,104005,1923,4,50.17,0.097,200.68
46371,116274,5918,4,107.45,0.076,429.8
46372,7560,373,3,399.96,0.034,1199.88
46373,67802,1631,3,421.2,0.148,1263.6
46374,111132,4809,5,119.97,0.073,599.85
46375,73981,2426,1,29.03,0.019,29.03
46376,99971,3132,2,149.04,0.207,298.08
46377,33845,6658,3,115.64,0.171,346.92
46378,94315,6902,3,134.64,0.094,403.92
46379,102869,4101,3,296.31,0.099,888.93
46380,90818,5268,3,356.08,0.008,1068.24
46381,98510,2571,2,146.08,0.071,292.16
46382,25497,1153,3,38.36,0.016,115.08
46383,4937,4677,2,197.35,0.093,394.7
46384,40801,1349,4,130.98,0.195,523.92
46385,104826,7085,1,128.48,0.169,128.48
46386,8087,3579,4,235.28,0.059,941.12
46387,3308,3828,2,7.39,0.204,14.78
46388,1534,6328,1,343.86,0.21,343.86
46389,17809,5244,2,150.2,0.032,300.4
46390,108123,7842,1,81.05,0.116,81.05
46391,27732,4205,2,45.9,0.197,91.8
46392,20496,2103,4,219.42,0.223,877.68
46393,9476,5649,3,205.92,0.019,617.76
46394,17726,3871,1,239.39,0.143,239.39
46395,116624,2184,2,222.4,0.19,444.8
46396,29539,1008,5,125.0,0.122,625.0
46397,53985,7147,4,456.87,0.067,1827.48
46398,32795,44,1,18.9,0.242,18.9
46399,84268,1502,5,284.66,0.123,1423.3
46400,39883,4845,3,351.18,0.028,1053.54
46401,121,2957,3,358.1,0.154,1074.3
46402,56983,4024,2,269.1,0.045,538.2
46403,46862,7869,2,93.3,0.128,186.6
46404,49382,3314,3,325.72,0.102,977.16
46405,85360,7115,5,119.87,0.166,599.35
46406,27650,1773,5,95.74,0.058,478.7
46407,106034,4702,4,92.02,0.006,368.08
46408,99314,176,4,42.7,0.166,170.8
46409,67591,1462,3,298.15,0.183,894.45
46410,66519,4324,4,30.67,0.041,122.68
46411,80653,1253,5,70.76,0.066,353.8
46412,111471,7304,3,192.76,0.044,578.28
46413,67565,5981,1,199.53,0.153,199.53
46414,50056,604,3,220.92,0.162,662.76
46415,37091,3764,5,386.37,0.145,1931.85
46416,756,4667,1,265.51,0.206,265.51
46417,54980,4837,1,326.94,0.216,326.94
46418,20112,570,1,235.23,0.209,235.23
46419,16862,3526,4,227.94,0.212,911.76
46420,91865,6137,2,340.47,0.057,680.94
46421,101908,1578,5,99.32,0.208,496.6
46422,101807,5966,1,373.44,0.191,373.44
46423,2739,2045,5,422.91,0.116,2114.55
46424,5076,1763,2,87.47,0.214,174.94
46425,30934,3818,2,286.02,0.215,572.04
46426,44253,3613,1,144.63,0.147,144.63
46427,94986,6412,5,291.19,0.079,1455.95
46428,12772,5041,5,8.47,0.24,42.35
46429,109638,6350,1,248.61,0.239,248.61
46430,99435,7492,3,253.77,0.202,761.31
46431,3041,5507,3,49.13,0.061,147.39
46432,52847,6735,3,370.35,0.045,1111.05
46433,67121,4482,4,415.25,0.086,1661.0
46434,24412,4905,1,370.49,0.222,370.49
46435,9251,6072,5,173.81,0.041,869.05
46436,77738,4791,5,340.45,0.028,1702.25
46437,73579,1467,5,72.21,0.22,361.05
46438,58983,5420,3,42.83,0.117,128.49
46439,118387,371,2,360.45,0.057,720.9
46440,105779,4554,5,235.17,0.016,1175.85
46441,1822,6088,1,247.66,0.226,247.66
46442,37922,6256,3,201.66,0.061,604.98
46443,32753,3790,5,337.94,0.228,1689.7
46444,88014,6917,3,360.32,0.018,1080.96
46445,89097,33,1,124.44,0.241,124.44
46446,11779,7399,3,145.23,0.128,435.69
46447,111696,1565,2,369.62,0.246,739.24
46448,2932,2431,3,280.1,0.148,840.3
46449,3228,2492,3,77.64,0.167,232.92
46450,99408,4010,4,434.72,0.114,1738.88
46451,17711,238,2,200.86,0.128,401.72
46452,95770,7474,3,94.05,0.104,282.15
46453,33236,2706,4,116.35,0.058,465.4
46454,16679,4015,4,344.64,0.01,1378.56
46455,71526,6484,3,326.02,0.225,978.06
46456,33585,1757,4,270.9,0.221,1083.6
46457,63209,3562,4,9.4,0.209,37.6
46458,67058,6524,3,65.66,0.231,196.98
46459,30077,5839,2,305.31,0.163,610.62
46460,79070,3872,3,239.75,0.208,719.25
46461,12897,2648,1,370.38,0.14,370.38
46462,77393,1743,4,239.01,0.038,956.04
46463,19990,6880,5,26.64,0.006,133.2
46464,84027,1047,1,186.83,0.075,186.83
46465,44840,4849,2,127.41,0.055,254.82
46466,106578,5519,3,422.48,0.057,1267.44
46467,117525,5491,2,245.45,0.028,490.9
46468,66550,636,3,272.69,0.092,818.07
46469,62799,1684,4,172.47,0.024,689.88
46470,117014,200,3,330.17,0.248,990.51
46471,116695,2885,1,453.55,0.021,453.55
46472,92377,3208,4,217.84,0.206,871.36
46473,115865,4828,3,299.18,0.189,897.54
46474,96050,5895,1,357.66,0.02,357.66
46475,22611,7280,3,339.48,0.185,1018.44
46476,66614,5591,4,18.43,0.123,73.72
46477,83450,4917,1,387.44,0.222,387.44
46478,33008,4366,3,73.44,0.243,220.32
46479,107660,6438,3,266.49,0.01,799.47
46480,46113,2662,3,164.22,0.058,492.66
46481,67412,4108,5,255.3,0.075,1276.5
46482,85021,6362,1,265.47,0.24,265.47
46483,68025,4885,3,324.9,0.085,974.7
46484,60309,6671,4,79.07,0.226,316.28
46485,11110,7642,3,380.89,0.084,1142.67
46486,103763,3786,1,362.99,0.114,362.99
46487,2949,3724,4,310.0,0.138,1240.0
46488,71868,1245,1,259.47,0.17,259.47
46489,93187,2902,4,215.88,0.177,863.52
46490,41910,4588,4,333.32,0.176,1333.28
46491,64700,3951,4,230.3,0.121,921.2
46492,30699,66,2,134.28,0.164,268.56
46493,2863,4081,4,206.88,0.101,827.52
46494,18341,1862,2,5.62,0.064,11.24
46495,58703,7598,3,234.04,0.214,702.12
46496,117710,6634,3,319.2,0.022,957.6
46497,105303,681,5,12.88,0.096,64.4
46498,60093,3061,1,298.45,0.188,298.45
46499,41856,7569,1,46.53,0.183,46.53
46500,76554,2703,5,35.55,0.071,177.75
46501,91121,1805,1,133.61,0.064,133.61
46502,19618,826,4,53.16,0.064,212.64
46503,39806,6909,5,106.3,0.236,531.5
46504,5382,1926,4,320.54,0.194,1282.16
46505,113593,6978,4,379.82,0.026,1519.28
46506,63389,1181,4,419.45,0.017,1677.8
46507,104191,922,4,150.44,0.167,601.76
46508,2471,2730,4,332.98,0.144,1331.92
46509,2803,828,5,143.69,0.112,718.45
46510,6641,4287,5,36.99,0.061,184.95
46511,107834,5361,1,358.85,0.098,358.85
46512,64897,5634,4,105.9,0.094,423.6
46513,119271,2475,4,235.66,0.197,942.64
46514,31493,1201,4,136.39,0.156,545.56
46515,1181,5387,4,212.58,0.152,850.32
46516,15788,488,4,161.15,0.058,644.6
46517,23105,7765,5,4.34,0.145,21.7
46518,100699,7525,5,42.77,0.123,213.85
46519,4443,6542,4,434.98,0.042,1739.92
46520,115176,5101,3,53.3,0.097,159.9
46521,56412,6478,1,193.29,0.142,193.29
46522,98149,6696,2,103.22,0.052,206.44
46523,74921,3087,2,316.87,0.21,633.74
46524,32088,40,2,158.26,0.131,316.52
46525,113770,6098,1,309.55,0.075,309.55
46526,77144,1760,2,258.05,0.008,516.1
46527,35674,4855,4,107.5,0.106,430.0
46528,23665,5631,3,17.54,0.122,52.62
46529,45887,4190,5,164.12,0.039,820.6
46530,42584,7340,2,147.51,0.081,295.02
46531,104791,1040,5,214.83,0.081,1074.15
46532,51882,789,1,23.68,0.078,23.68
46533,63195,2327,5,328.05,0.01,1640.25
46534,62458,644,3,303.68,0.158,911.04
46535,90076,1309,5,307.83,0.007,1539.15
46536,107871,4624,5,144.15,0.01,720.75
46537,12839,4386,2,17.51,0.026,35.02
46538,78633,3588,4,379.53,0.174,1518.12
46539,83668,4079,2,137.25,0.053,274.5
46540,104484,142,4,48.34,0.217,193.36
46541,2395,4778,2,27.3,0.164,54.6
46542,42806,2527,4,360.99,0.055,1443.96
46543,109851,5632,5,27.12,0.008,135.6
46544,57185,2585,2,451.92,0.023,903.84
46545,55126,1669,3,324.97,0.152,974.91
46546,71348,7343,3,15.05,0.09,45.15
46547,53545,6506,4,167.64,0.104,670.56
46548,109843,6762,4,235.82,0.024,943.28
46549,64308,4845,1,289.04,0.2,289.04
46550,30446,6765,1,379.37,0.21,379.37
46551,103729,5056,3,8.95,0.121,26.85
46552,88151,5226,3,161.97,0.201,485.91
46553,55491,6254,1,338.65,0.214,338.65
46554,7820,3547,1,278.2,0.143,278.2
46555,91628,3817,4,66.14,0.021,264.56
46556,58475,7066,1,94.15,0.009,94.15
46557,87830,6020,3,386.29,0.009,1158.87
46558,116779,3714,2,12.34,0.0,24.68
46559,52031,1806,2,314.43,0.161,628.86
46560,10848,5680,5,158.4,0.231,792.0
46561,47923,2722,1,228.53,0.095,228.53
46562,28742,7499,4,70.52,0.029,282.08
46563,58194,6453,4,105.76,0.081,423.04
46564,113673,2492,1,75.77,0.187,75.77
46565,30315,3235,5,352.65,0.068,1763.25
46566,102699,7247,4,64.28,0.224,257.12
46567,71473,3706,2,47.35,0.177,94.7
46568,4459,6469,5,110.08,0.008,550.4
46569,64238,4369,5,66.83,0.162,334.15
46570,112426,1097,2,338.55,0.063,677.1
46571,17793,3812,1,110.04,0.13,110.04
46572,112747,4971,3,33.3,0.166,99.9
46573,104347,2359,1,278.15,0.136,278.15
46574,99503,3149,2,243.09,0.118,486.18
46575,104348,5075,4,257.54,0.06,1030.16
46576,35163,4923,4,163.34,0.07,653.36
46577,61743,2229,3,351.12,0.138,1053.36
46578,59256,2072,3,196.78,0.218,590.34
46579,7545,4422,1,358.9,0.158,358.9
46580,56767,7003,1,172.58,0.149,172.58
46581,35304,7154,4,316.42,0.055,1265.68
46582,18978,5887,4,115.78,0.213,463.12
46583,82676,816,2,401.53,0.135,803.06
46584,81735,1217,3,144.76,0.046,434.28
46585,6288,3283,4,468.18,0.034,1872.72
46586,75260,6710,1,320.29,0.067,320.29
46587,93030,7467,5,251.67,0.058,1258.35
46588,72313,7962,4,225.01,0.12,900.04
46589,54856,2758,2,275.39,0.188,550.78
46590,54336,3218,1,159.63,0.184,159.63
46591,63551,3356,3,300.72,0.179,902.16
46592,58759,3660,3,280.64,0.177,841.92
46593,70097,1935,5,175.18,0.051,875.9
46594,75502,3465,5,344.2,0.152,1721.0
46595,101837,7334,3,305.36,0.16,916.08
46596,69070,763,3,167.14,0.25,501.42
46597,88616,314,3,417.52,0.065,1252.56
46598,51201,7603,2,104.69,0.086,209.38
46599,87077,5152,5,129.64,0.195,648.2
46600,88345,4906,2,246.97,0.209,493.94
46601,17223,2757,2,94.39,0.142,188.78
46602,103040,1506,3,96.9,0.153,290.7
46603,101946,6208,3,411.3,0.076,1233.9
46604,24442,6903,4,125.3,0.171,501.2
46605,68742,701,1,80.41,0.013,80.41
46606,25356,7910,1,350.66,0.064,350.66
46607,57945,4627,2,259.8,0.084,519.6
46608,55321,3562,2,11.0,0.075,22.0
46609,72721,846,2,109.61,0.117,219.22
46610,28807,2377,4,352.24,0.005,1408.96
46611,56009,5996,3,182.95,0.109,548.85
46612,41118,7644,5,139.03,0.026,695.15
46613,46785,2353,1,415.95,0.096,415.95
46614,48359,2025,1,396.08,0.059,396.08
46615,56471,2069,2,373.06,0.035,746.12
46616,7136,5234,5,116.76,0.204,583.8
46617,3049,458,3,33.5,0.074,100.5
46618,17576,2922,4,211.06,0.025,844.24
46619,69192,6713,2,223.26,0.087,446.52
46620,66757,6580,4,334.05,0.084,1336.2
46621,56223,5595,3,243.85,0.164,731.55
46622,97408,3308,3,117.76,0.147,353.28
46623,51178,6740,2,340.51,0.09,681.02
46624,32061,954,1,460.3,0.0,460.3
46625,65235,5128,2,46.73,0.015,93.46
46626,31495,4201,4,122.24,0.16,488.96
46627,43707,3015,2,195.07,0.005,390.14
46628,47762,1956,3,44.95,0.046,134.85
46629,75656,1616,2,387.26,0.222,774.52
46630,101901,3164,5,96.69,0.21,483.45
46631,107309,1902,3,160.97,0.231,482.91
46632,24792,7355,4,370.09,0.097,1480.36
46633,53610,2917,5,187.96,0.1,939.8
46634,81312,1419,1,138.81,0.044,138.81
46635,39874,577,2,232.12,0.192,464.24
46636,51292,3231,1,325.62,0.046,325.62
46637,94581,3809,5,82.48,0.118,412.4
46638,28733,3237,4,55.05,0.037,220.2
46639,17618,7438,1,392.53,0.115,392.53
46640,73019,2264,4,253.28,0.182,1013.12
46641,74975,3230,1,366.26,0.23,366.26
46642,10349,7403,2,39.88,0.057,79.76
46643,26076,5185,4,114.18,0.235,456.72
46644,86,5207,2,29.71,0.141,59.42
46645,18612,7330,1,42.75,0.169,42.75
46646,11242,5259,2,399.06,0.011,798.12
46647,68532,64,4,448.44,0.019,1793.76
46648,43968,7192,5,449.77,0.086,2248.85
46649,110248,1229,3,368.89,0.03,1106.67
46650,100881,2121,3,100.91,0.189,302.73
46651,15978,2283,1,186.41,0.234,186.41
46652,105335,4041,5,102.67,0.223,513.35
46653,116387,7417,3,480.56,0.02,1441.68
46654,13246,5027,2,157.17,0.243,314.34
46655,109199,3952,1,43.91,0.013,43.91
46656,74371,4717,4,207.99,0.053,831.96
46657,31928,2356,2,371.57,0.171,743.14
46658,10421,3042,1,463.92,0.06,463.92
46659,52807,7655,5,274.55,0.085,1372.75
46660,33794,4137,3,142.46,0.127,427.38
46661,40668,4545,2,143.85,0.021,287.7
46662,70983,6489,1,294.43,0.027,294.43
46663,93525,4662,2,332.8,0.201,665.6
46664,70923,6340,1,463.64,0.013,463.64
46665,88041,4335,3,302.5,0.2,907.5
46666,12035,5695,5,95.86,0.162,479.3
46667,85607,547,5,63.52,0.085,317.6
46668,78914,642,2,20.72,0.0,41.44
46669,91260,3697,2,133.53,0.243,267.06
46670,52679,6802,4,196.34,0.098,785.36
46671,81231,6180,3,267.6,0.202,802.8
46672,83204,6339,3,409.05,0.063,1227.15
46673,101000,6466,2,307.4,0.083,614.8
46674,78096,2940,1,331.55,0.126,331.55
46675,107908,6265,5,45.68,0.162,228.4
46676,110922,566,4,284.89,0.021,1139.56
46677,18216,7381,1,181.72,0.088,181.72
46678,16587,3528,5,242.65,0.188,1213.25
46679,30671,3490,3,95.2,0.226,285.6
46680,59665,4615,4,437.0,0.071,1748.0
46681,119705,452,1,276.02,0.103,276.02
46682,15853,7912,1,407.98,0.168,407.98
46683,97501,18,4,476.74,0.008,1906.96
46684,119295,1636,3,409.57,0.122,1228.71
46685,97118,3865,4,422.07,0.145,1688.28
46686,51382,5560,5,328.1,0.167,1640.5
46687,93115,980,4,160.7,0.04,642.8
46688,2353,3423,2,341.39,0.184,682.78
46689,81426,4752,2,376.84,0.121,753.68
46690,79794,6524,4,81.63,0.044,326.52
46691,81593,737,2,400.84,0.049,801.68
46692,67050,4569,2,383.08,0.126,766.16
46693,23135,6092,5,301.2,0.099,1506.0
46694,2908,6293,4,388.43,0.029,1553.72
46695,100293,1244,5,136.89,0.21,684.45
46696,50714,2497,1,164.45,0.211,164.45
46697,34462,7280,1,383.22,0.08,383.22
46698,119996,4748,5,72.36,0.122,361.8
46699,82863,1249,3,318.04,0.129,954.12
46700,102797,141,3,314.96,0.248,944.88
46701,61373,5581,3,271.6,0.238,814.8
46702,63685,7038,1,166.26,0.166,166.26
46703,52985,6836,1,325.61,0.05,325.61
46704,103946,7583,1,180.56,0.243,180.56
46705,78956,2971,3,332.45,0.169,997.35
46706,119301,5863,1,168.27,0.139,168.27
46707,115709,5252,2,268.37,0.017,536.74
46708,89618,7621,1,93.42,0.151,93.42
46709,36987,1233,4,214.8,0.168,859.2
46710,54672,7613,3,281.12,0.213,843.36
46711,85672,3346,1,400.73,0.119,400.73
46712,45072,773,3,246.05,0.192,738.15
46713,106258,4149,5,280.73,0.226,1403.65
46714,45462,393,3,371.82,0.162,1115.46
46715,48041,2829,2,430.38,0.016,860.76
46716,94931,5165,1,378.45,0.062,378.45
46717,95697,7561,3,333.21,0.11,999.63
46718,73373,6470,3,334.81,0.115,1004.43
46719,100551,2581,2,329.04,0.167,658.08
46720,30866,1967,2,396.1,0.175,792.2
46721,76189,1680,3,11.81,0.063,35.43
46722,38662,6991,2,160.61,0.141,321.22
46723,96261,7236,2,247.38,0.08,494.76
46724,40851,4880,2,101.09,0.067,202.18
46725,22831,1720,2,360.57,0.034,721.14
46726,101856,1142,1,27.01,0.017,27.01
46727,75476,4586,2,255.37,0.049,510.74
46728,56795,3003,5,104.19,0.033,520.95
46729,118460,1315,3,209.15,0.168,627.45
46730,78129,2948,4,10.41,0.016,41.64
46731,38619,6138,5,224.48,0.113,1122.4
46732,111054,2349,4,89.4,0.026,357.6
46733,66236,7872,5,185.19,0.165,925.95
46734,12222,4257,5,75.11,0.072,375.55
46735,86338,153,1,194.01,0.217,194.01
46736,33320,5261,2,221.36,0.202,442.72
46737,55951,7942,2,207.28,0.095,414.56
46738,95920,4638,4,344.81,0.063,1379.24
46739,61795,4538,2,220.1,0.238,440.2
46740,168,4440,3,48.71,0.129,146.13
46741,117459,338,1,291.09,0.07,291.09
46742,69840,1862,1,4.67,0.221,4.67
46743,85720,2044,4,387.15,0.109,1548.6
46744,60579,5512,1,399.66,0.123,399.66
46745,99085,4906,1,276.0,0.116,276.0
46746,21777,2648,5,412.16,0.043,2060.8
46747,21579,1018,2,77.9,0.181,155.8
46748,66887,387,1,322.87,0.249,322.87
46749,61139,1225,4,71.16,0.249,284.64
46750,105826,3022,4,217.27,0.095,869.08
46751,108387,503,3,258.71,0.141,776.13
46752,56587,6914,4,226.94,0.249,907.76
46753,115415,4981,5,341.49,0.069,1707.45
46754,113698,4709,4,164.9,0.08,659.6
46755,71273,6080,4,204.17,0.065,816.68
46756,61637,5814,1,179.62,0.148,179.62
46757,108981,2841,1,262.97,0.127,262.97
46758,80301,5306,1,332.39,0.178,332.39
46759,18450,6741,1,146.61,0.157,146.61
